country,product,kcal/country/year,kg_proteins/country/year,kg/country/year,energy_weight_ratio,prot_weight_ratio
Pays-Bas,Abats Comestible,18351105000.0,2202132.6,13909970.0,1319.2771084337348,0.1583132530120482
Pays-Bas,"Beurre, Ghee",152925875000.0,183511.05,21451520.0,7128.90625,0.0085546875
Pays-Bas,Graisses Animales Crue,446543555000.0,183511.05,64186970.0,6956.91906005222,0.002859007832898172
Pays-Bas,Oeufs,330319890000.0,26792613.3,235128770.0,1404.8467569493941,0.11394868139700642
Pays-Bas,Lait - Excl Beurre,2813836100000.0,176721141.15,5722695730.0,491.6976601165549,0.0308807508712332
Pays-Bas,Poissons Eau Douce,30585175000.0,4954798.3500000015,49103870.0,622.8668941979522,0.1009044368600683
Pays-Bas,Perciform,122340700000.0,17861742.2,165411330.0,739.6149949341439,0.107983789260385
Pays-Bas,Poissons Pelagiques,116223665000.0,15781950.3,97704970.0,1189.5368782161236,0.16152658662092625
Pays-Bas,Crustacés,12234070000.0,2324473.3000000003,40389190.0,302.9045643153527,0.05755186721991702
Pays-Bas,Cephalopodes,6117035000.0,672873.85,4860110.0,1258.6206896551723,0.13844827586206895
Pays-Bas,"Mollusques, Autres",6117035000.0,856384.9000000001,12904430.0,474.02597402597405,0.06636363636363637
Pays-Bas,Blé,3413305530000.0,109372585.8,1175979030.0,2902.5224454895256,0.09300555793073963
Pays-Bas,Riz (Eq Blanchi),171276980000.0,3058517.5,49103870.0,3488.0546075085326,0.06228668941979522
Pays-Bas,Orge,61170350000.0,1651599.45,32009690.0,1910.9947643979058,0.051596858638743456
Pays-Bas,Maïs,97872560000.0,2202132.6,41394730.0,2364.3724696356276,0.05319838056680162
Pays-Bas,Seigle,452660590000.0,12478751.4,147814380.0,3062.358276643991,0.084421768707483
Pays-Bas,Avoine,61170350000.0,2385643.65,23797780.0,2570.4225352112676,0.10024647887323944
Pays-Bas,"Céréales, Autres",55053315000.0,1590429.1,18602490.0,2959.4594594594596,0.0854954954954955
Pays-Bas,Pommes de Terre,1015427810000.0,24162288.25,1522219970.0,667.0703512055488,0.01587305956181878
Pays-Bas,Patates douces,12234070000.0,122340.7,15083100.0,811.1111111111111,0.00811111111111111
Pays-Bas,Miel,30585175000.0,61170.35000000001,9887810.0,3093.2203389830506,0.006186440677966103
Pays-Bas,Haricots,18351105000.0,1284577.35,6033240.0,3041.6666666666665,0.21291666666666667
Pays-Bas,Pois,48936280000.0,3425539.6000000006,15083100.0,3244.4444444444443,0.22711111111111115
Pays-Bas,Légumineuses Autres,24468140000.0,1651599.45,7373960.0,3318.181818181818,0.22397727272727272
Pays-Bas,Noix,244681400000.0,6728738.5,113793610.0,2150.220913107511,0.05913107511045655
Pays-Bas,Arachides Decortiquees,110106630000.0,5015968.7,19272850.0,5713.04347826087,0.2602608695652174
Pays-Bas,Coco (Incl Coprah),36702210000.0,367022.1,21283930.0,1724.4094488188975,0.017244094488188977
Pays-Bas,Sésame,18351105000.0,611703.5000000001,3351800.0,5475.0,0.18250000000000002
Pays-Bas,Olives,6117035000.0,61170.35000000001,8211910.0,744.8979591836735,0.007448979591836736
Pays-Bas,Huile de Colza&Moutarde,140691805000.0,122340.7,15753460.0,8930.851063829787,0.007765957446808511
Pays-Bas,Huile de Palme,703459025000.0,428192.45000000007,78767300.0,8930.851063829787,0.005436170212765958
Pays-Bas,Tomates,97872560000.0,4526605.9,418472230.0,233.88065678814579,0.010816980376451743
Pays-Bas,Oignons,6117035000.0,305851.7500000001,23462600.0,260.7142857142857,0.013035714285714291
Pays-Bas,"Légumes, Autres",367022100000.0,13702158.400000002,1003696510.0,365.67039572549675,0.013651694773751881
Pays-Bas,"Oranges, Mandarines",324202855000.0,5321820.45,1463898650.0,221.4653692043503,0.0036353749284487695
Pays-Bas,Citrons & Limes,6117035000.0,122340.7,38378110.0,159.3886462882096,0.003187772925764192
Pays-Bas,Pamplemousse,18351105000.0,244681.4,139434880.0,131.61057692307693,0.0017548076923076922
Pays-Bas,Bananes,73404420000.0,917555.25,101391950.0,723.9669421487604,0.009049586776859504
Pays-Bas,Bananes plantains,12234070000.0,122340.7,18602490.0,657.6576576576576,0.006576576576576576
Pays-Bas,Pommes,256915470000.0,1223407.0000000002,550533150.0,466.6666666666667,0.0022222222222222227
Pays-Bas,Ananas,30585175000.0,244681.4,72398880.0,422.4537037037037,0.0033796296296296296
Pays-Bas,Raisin,165159945000.0,1406918.05,237642620.0,694.9929478138223,0.00592031029619182
Pays-Bas,"Fruits, Autres",183511050000.0,2018621.55,327973630.0,559.5298926928973,0.006154828819621871
Pays-Bas,Café,18351105000.0,2569154.7,40221600.0,456.25,0.063875
Pays-Bas,Feve de Cacao,6117035000.0,61170.35000000001,670360.0,9125.0,0.09125000000000003
Pays-Bas,Thé,6117035000.0,1468088.4,18434900.0,331.8181818181818,0.07963636363636363
Pays-Bas,Poivre,12234070000.0,489362.8000000001,4524930.0,2703.703703703704,0.10814814814814817
Pays-Bas,Piments,12234070000.0,550533.1499999999,4524930.0,2703.703703703704,0.12166666666666665
Pays-Bas,"Épices, Autres",55053315000.0,1590429.1,15753460.0,3494.68085106383,0.10095744680851064
Pays-Bas,Bière,440426520000.0,4465435.55,896103730.0,491.49055545165515,0.0049831681316626145
Pérou,Viande de Bovins,166308600000.0,30157292.800000004,142463440.0,1167.3773987206823,0.2116844349680171
Pérou,Viande d'Ovins/Caprins,44348960000.0,4656640.8,30376000.0,1460.0,0.1533
Pérou,Viande de Suides,255006520000.0,15965625.599999998,116947600.0,2180.5194805194806,0.1365194805194805
Pérou,Viande de Volailles,598710960000.0,64638609.20000001,356006720.0,1681.740614334471,0.1815656996587031
Pérou,"Viande, Autre",44348960000.0,6208854.400000001,38273760.0,1158.7301587301588,0.16222222222222227
Pérou,Abats Comestible,177395840000.0,29159441.2,165245440.0,1073.5294117647059,0.17646139705882352
Pérou,Oeufs,343704440000.0,26387631.2,266093760.0,1291.6666666666667,0.09916666666666667
Pérou,Lait - Excl Beurre,1130898480000.0,59649351.2,1887868400.0,599.0345937248592,0.03159613837489944
Pérou,Poissons Eau Douce,44348960000.0,6874088.800000002,59536960.0,744.8979591836735,0.11545918367346941
Pérou,Perciform,22174480000.0,4434896.000000001,44045200.0,503.44827586206895,0.10068965517241381
Pérou,Poissons Pelagiques,343704440000.0,42796746.4,363600720.0,945.2798663324979,0.11770258980785296
Pérou,"Poissons Marins, Autres",11087240000.0,1108724.0000000002,10935360.0,1013.8888888888889,0.1013888888888889
Pérou,Crustacés,22174480000.0,3326171.9999999995,31287280.0,708.7378640776699,0.10631067961165047
Pérou,Cephalopodes,11087240000.0,1219596.4,8505280.0,1303.5714285714287,0.14339285714285713
Pérou,"Mollusques, Autres",22174480000.0,3215299.6,154310080.0,143.70078740157481,0.020836614173228348
Pérou,Blé,3935970200000.0,120296554.0,1704701120.0,2308.8916607270135,0.07056753385602281
Pérou,Riz (Eq Blanchi),5754277560000.0,113755082.4,1485993920.0,3872.342600163532,0.07655151267375307
Pérou,Orge,388053400000.0,13082943.199999996,118466400.0,3275.641025641026,0.11043589743589739
Pérou,Maïs,2051139400000.0,53994858.8,589598160.0,3478.8768675940237,0.09157908294693456
Pérou,"Céréales, Autres",121959640000.0,3991406.4,35236160.0,3461.206896551724,0.11327586206896552
Pérou,Manioc,1408079480000.0,6984961.2,870576160.0,1617.4110258199582,0.00802337752965806
Pérou,Pommes de Terre,2461367280000.0,52110028.0,2506020000.0,982.1818181818181,0.020793939393939392
Pérou,Patates douces,243919280000.0,2993554.8,213239520.0,1143.8746438746439,0.014038461538461538
Pérou,Racines nda,144134120000.0,2550065.2,235717760.0,611.4690721649484,0.010818298969072165
Pérou,Haricots,210657560000.0,13748177.6,62878320.0,3350.24154589372,0.21864734299516908
Pérou,Pois,232832040000.0,14967774.0,66827200.0,3484.090909090909,0.22397727272727272
Pérou,Légumineuses Autres,454576840000.0,33261720.0,131224320.0,3464.1203703703704,0.2534722222222222
Pérou,Noix,22174480000.0,554362.0000000001,8505280.0,2607.1428571428573,0.06517857142857145
Pérou,Soja,188483080000.0,16076498.0,48297840.0,3902.51572327044,0.3328616352201258
Pérou,Arachides Decortiquees,66523440000.0,2882682.400000001,11239120.0,5918.918918918919,0.2564864864864866
Pérou,Coco (Incl Coprah),99785160000.0,1219596.4,36754960.0,2714.876033057851,0.03318181818181818
Pérou,Olives,55436200000.0,221744.8,30983520.0,1789.2156862745098,0.007156862745098039
Pérou,"Plantes Oleiferes, Autre",144134120000.0,13526432.8,51942960.0,2774.8538011695905,0.2604093567251462
Pérou,Huile de Soja,842630240000.0,110872.4,97506960.0,8641.744548286604,0.0011370716510903426
Pérou,Tomates,33261720000.0,1441341.2000000004,174662000.0,190.43478260869566,0.008252173913043481
Pérou,Oignons,199570320000.0,6208854.400000001,477206960.0,418.20496499045197,0.013010821133036286
Pérou,"Légumes, Autres",443489600000.0,19402670.0,1357503440.0,326.69501006936673,0.014292906690534795
Pérou,"Oranges, Mandarines",199570320000.0,2771810.0,550716880.0,362.3827909542195,0.005033094318808605
Pérou,Citrons & Limes,44348960000.0,554362.0000000001,159777760.0,277.5665399239544,0.0034695817490494303
Pérou,"Agrumes, Autres",11087240000.0,221744.8,35539920.0,311.96581196581195,0.006239316239316239
Pérou,Bananes,55436200000.0,665234.3999999999,100544560.0,551.3595166163142,0.00661631419939577
Pérou,Bananes plantains,1086549520000.0,1995703.2,1315584560.0,825.9062572154237,0.001516970676518125
Pérou,Pommes,88697920000.0,554362.0000000001,169498080.0,523.2974910394265,0.0032706093189964164
Pérou,Ananas,144134120000.0,1552213.6000000003,375447360.0,383.8996763754045,0.004134304207119742
Pérou,Raisin,55436200000.0,443489.6,80192640.0,691.2878787878788,0.00553030303030303
Pérou,"Fruits, Autres",432402360000.0,3215299.6,800407600.0,540.2277039848198,0.00401707779886148
Pérou,Café,11087240000.0,776106.8000000002,18833120.0,588.7096774193549,0.04120967741935485
Pérou,Feve de Cacao,55436200000.0,2882682.400000001,38881280.0,1425.78125,0.07414062500000002
Pérou,Piments,388053400000.0,14746029.2,123022800.0,3154.320987654321,0.11986419753086419
Pérou,"Épices, Autres",22174480000.0,776106.8000000002,6378960.0,3476.190476190476,0.12166666666666669
Pérou,Bière,510013040000.0,4324023.6,1427975760.0,357.1580514784088,0.003028079132099553
Pérou,Aliments pour enfants,22174480000.0,997851.6,6682720.0,3318.181818181818,0.14931818181818182
Philippines,Viande de Bovins,538707150000.0,55666405.5,399479639.99999994,1348.522167487685,0.1393472906403941
Philippines,Viande d'Ovins/Caprins,71827620000.0,8619314.399999999,55100640.0,1303.5714285714287,0.1564285714285714
Philippines,Viande de Suides,6249002940000.0,198962507.4,1810449600.0,3451.6304347826085,0.10989673913043478
Philippines,Viande de Volailles,1472466210000.0,142936963.8,1171872540.0,1256.5071368597817,0.12197313182199833
Philippines,"Viande, Autre",35913810000.0,3232242.8999999994,16726980.0,2147.0588235294117,0.19323529411764703
Philippines,Abats Comestible,251396670000.0,38786914.8,213514980.0,1177.4193548387098,0.1816589861751152
Philippines,Graisses Animales Crue,1903431930000.0,11492419.2,267631680.0,7112.132352941177,0.04294117647058823
Philippines,Oeufs,574620960000.0,45610538.7,395543879.99999994,1452.7363184079604,0.11531094527363187
Philippines,Lait - Excl Beurre,646448580000.0,52793300.7,1540850040.0,419.5402298850575,0.0342624521072797
Philippines,Poissons Eau Douce,538707150000.0,84038315.4,772392900.0,697.452229299363,0.10880254777070064
Philippines,Perciform,179569050000.0,33758981.40000001,417190560.0,430.42452830188677,0.08091981132075475
Philippines,Poissons Pelagiques,1185155730000.0,185315259.6,1590047040.0,745.3589108910891,0.11654702970297029
Philippines,Crustacés,71827620000.0,11133281.1,132831900.0,540.7407407407408,0.08381481481481481
Philippines,Cephalopodes,35913810000.0,9337590.6,66907920.0,536.7647058823529,0.13955882352941176
Philippines,"Mollusques, Autres",71827620000.0,8260176.300000002,102329760.0,701.9230769230769,0.08072115384615386
Philippines,Blé,6177175320000.0,166640078.39999998,2274869280.0,2715.3979238754328,0.07325259515570934
Philippines,Riz (Eq Blanchi),42162812940000.0,737669657.4,11752179360.0,3587.659075686537,0.06276875418620227
Philippines,Orge,35913810000.0,1077414.2999999998,12791220.0,2807.6923076923076,0.08423076923076922
Philippines,Maïs,4309657200000.0,93735044.1,1978703340.0,2178.0208851317752,0.04737195425161611
Philippines,Avoine,35913810000.0,1436552.4,16726980.0,2147.0588235294117,0.08588235294117647
Philippines,"Céréales, Autres",35913810000.0,718276.2000000002,7871520.0,4562.5,0.09125000000000003
Philippines,Manioc,2298483840000.0,15802076.4,2289628380.0,1003.8676407391491,0.006901590030081651
Philippines,Pommes de Terre,143655240000.0,3232242.8999999994,220402560.0,651.7857142857143,0.014665178571428569
Philippines,Patates douces,466879530000.0,4668795.300000002,475243020.0,982.4016563146998,0.009824016563147001
Philippines,Racines nda,71827620000.0,1795690.5000000002,106265520.0,675.925925925926,0.01689814814814815
Philippines,Sucre non centrifugé,395051910000.0,1077414.2999999998,112169160.0,3521.9298245614036,0.009605263157894735
Philippines,Edulcorants Autres,430965720000.0,359138.1000000001,171205560.0,2517.2413793103447,0.002097701149425288
Philippines,Haricots,251396670000.0,15442938.300000004,71827620.0,3500.0,0.21500000000000005
Philippines,Pois,107741430000.0,7541900.099999999,34437900.0,3128.5714285714284,0.21899999999999997
Philippines,Légumineuses Autres,143655240000.0,8619314.399999999,38373660.0,3743.5897435897436,0.22461538461538458
Philippines,Noix,287310480000.0,8978452.5,159398280.0,1802.469135802469,0.05632716049382716
Philippines,Arachides Decortiquees,251396670000.0,10415004.9,45261240.0,5554.347826086957,0.23010869565217393
Philippines,Coco (Incl Coprah),466879530000.0,4668795.300000002,415222680.0,1124.4075829383887,0.01124407582938389
Philippines,Tomates,71827620000.0,3232242.8999999994,296165940.0,242.5249169435216,0.01091362126245847
Philippines,Oignons,35913810000.0,2154828.6,131847960.0,272.3880597014925,0.016343283582089554
Philippines,"Légumes, Autres",1652035260000.0,85474867.8,5837716020.0,282.9934265969998,0.014641833810888252
Philippines,"Oranges, Mandarines",35913810000.0,718276.2000000002,141687360.0,253.47222222222223,0.005069444444444446
Philippines,"Agrumes, Autres",35913810000.0,718276.2000000002,164317980.0,218.562874251497,0.0043712574850299415
Philippines,Bananes,2944932420000.0,37350362.40000001,4686506220.0,628.3854713415915,0.007969766953600676
Philippines,Ananas,251396670000.0,2154828.6,1066590960.0,235.70110701107012,0.0020202952029520294
Philippines,Raisin,35913810000.0,359138.1000000001,37389720.0,960.5263157894736,0.00960526315789474
Philippines,"Fruits, Autres",1652035260000.0,19034319.3,4147307100.0,398.33926453143533,0.004589561091340451
Philippines,Café,143655240000.0,8978452.5,283374720.0,506.94444444444446,0.031684027777777776
Philippines,Feve de Cacao,71827620000.0,3232242.8999999994,41325480.0,1738.095238095238,0.0782142857142857
Philippines,"Épices, Autres",107741430000.0,2513966.700000001,29518200.0,3650.0,0.08516666666666671
Philippines,Bière,430965720000.0,5027933.400000001,1034120940.0,416.74595623215987,0.004862036156041866
Pologne,Viande de Bovins,111593640000.0,14228189.1,88663440.0,1258.6206896551723,0.1604741379310345
Pologne,Viande de Suides,3794183760000.0,220676423.1,1765243230.0,2149.382983329725,0.1250119073392509
Pologne,Viande de Volailles,1325174475000.0,154696683.45,1047527970.0,1265.0492520977746,0.14767785479751913
Pologne,Abats Comestible,125542845000.0,18552442.65,101657220.0,1234.9624060150377,0.1825
Pologne,"Beurre, Ghee",1088037990000.0,1394920.5000000002,151721490.0,7171.284634760706,0.009193954659949623
Pologne,Crème,544018995000.0,7532570.7,277073250.0,1963.448275862069,0.027186206896551726
Pologne,Graisses Animales Crue,1422818910000.0,139492.05000000002,203696610.0,6984.990619136961,0.0006848030018761727
Pologne,Oeufs,404526945000.0,32780631.75,287774010.0,1405.7104913678618,0.11391102257636122
Pologne,Lait - Excl Beurre,3473352045000.0,215933693.4,7849389630.0,442.49963484103415,0.027509615852767906
Pologne,Poissons Eau Douce,41847615000.0,7253586.6000000015,76434000.0,547.5,0.09490000000000003
Pologne,Perciform,111593640000.0,22458220.05,157836210.0,707.0217917675545,0.14228813559322034
Pologne,Poissons Pelagiques,334780920000.0,46171868.55,166626120.0,2009.1743119266055,0.277098623853211
Pologne,Blé,12233452785000.0,386113994.4,4159156110.0,2941.330515482863,0.09283469631535422
Pologne,Riz (Eq Blanchi),139492050000.0,2789841.0000000005,36306150.0,3842.1052631578946,0.0768421052631579
Pologne,Orge,474272970000.0,13112252.7,248792670.0,1906.2980030721967,0.05270353302611367
Pologne,Seigle,3445453635000.0,87461515.35,1239377310.0,2779.987665741597,0.07056891766882516
Pologne,Avoine,111593640000.0,4463745.6000000015,57325500.0,1946.6666666666667,0.0778666666666667
Pologne,"Céréales, Autres",251085690000.0,5300697.9,87516930.0,2868.995633187773,0.06056768558951966
Pologne,Pommes de Terre,2664298155000.0,63329390.7,3974568000.0,670.3365384615385,0.015933653846153847
Pologne,Haricots,97644435000.0,6277142.25,29427090.0,3318.181818181818,0.2133116883116883
Pologne,Pois,125542845000.0,8369522.999999999,37070490.0,3386.59793814433,0.22577319587628863
Pologne,Légumineuses Autres,13949205000.0,836952.2999999998,3821700.0,3650.0,0.21899999999999994
Pologne,Noix,195288870000.0,5161205.8500000015,73376640.0,2661.4583333333335,0.07033854166666668
Pologne,Soja,13949205000.0,836952.2999999998,2293020.0,6083.333333333333,0.36499999999999994
Pologne,Arachides Decortiquees,69746025000.0,2929333.05,11847270.0,5887.096774193548,0.24725806451612903
Pologne,Coco (Incl Coprah),41847615000.0,418476.15,34777470.0,1203.2967032967033,0.012032967032967034
Pologne,Olives,13949205000.0,139492.05000000002,10318590.0,1351.851851851852,0.01351851851851852
Pologne,"Plantes Oleiferes, Autre",13949205000.0,278984.10000000003,1528680.0,9125.0,0.18250000000000002
Pologne,Huile de Soja,557968200000.0,139492.05000000002,63440220.0,8795.180722891566,0.002198795180722892
Pologne,Huile de Colza&Moutarde,1367022090000.0,139492.05000000002,154778850.0,8832.098765432098,0.0009012345679012347
Pologne,Huile de Palme,1478615730000.0,1255428.4499999995,166626120.0,8873.853211009175,0.007534403669724767
Pologne,Huile de Coco,153441255000.0,139492.05000000002,17961990.0,8542.553191489362,0.007765957446808512
Pologne,Huil Plantes Oleif Autr,348730125000.0,278984.10000000003,53503800.0,6517.857142857143,0.005214285714285715
Pologne,Tomates,195288870000.0,9206475.3,981412560.0,198.98753894080997,0.009380841121495329
Pologne,Oignons,167390460000.0,5300697.9,437584650.0,382.53275109170306,0.01211353711790393
Pologne,"Légumes, Autres",599815815000.0,27061457.7,2698120200.0,222.30878186968837,0.010029745042492917
Pologne,"Oranges, Mandarines",111593640000.0,1813396.65,347392530.0,321.23212321232126,0.0052200220022002196
Pologne,Citrons & Limes,13949205000.0,278984.10000000003,82548720.0,168.9814814814815,0.00337962962962963
Pologne,Pamplemousse,13949205000.0,278984.10000000003,75669660.0,184.34343434343435,0.003686868686868687
Pologne,Bananes,41847615000.0,557968.2000000001,76051830.0,550.251256281407,0.007336683417085428
Pologne,Bananes plantains,13949205000.0,139492.05000000002,13758120.0,1013.8888888888889,0.01013888888888889
Pologne,Pommes,320831715000.0,1952888.7000000004,661536270.0,484.97978047371464,0.0029520508376660896
Pologne,Ananas,27898410000.0,139492.05000000002,37070490.0,752.5773195876288,0.0037628865979381448
Pologne,Raisin,97644435000.0,976444.3500000002,147899790.0,660.2067183462532,0.006602067183462534
Pologne,"Fruits, Autres",418476150000.0,7393078.6499999985,829308900.0,504.60829493087556,0.0089147465437788
Pologne,Café,27898410000.0,3766285.35,58472010.0,477.12418300653593,0.06441176470588235
Pologne,Feve de Cacao,13949205000.0,976444.3500000002,13375950.0,1042.857142857143,0.07300000000000001
Pologne,Poivre,13949205000.0,557968.2000000001,4586040.0,3041.6666666666665,0.12166666666666669
Pologne,Piments,13949205000.0,557968.2000000001,4203870.0,3318.181818181818,0.13272727272727275
Pologne,"Épices, Autres",13949205000.0,557968.2000000001,4968210.0,2807.6923076923076,0.11230769230769232
Pologne,Bière,1841295060000.0,18831426.75,3754438080.0,490.4315960912052,0.005015777687296417
Pologne,Boissons Fermentés,153441255000.0,278984.10000000003,316436760.0,484.9033816425121,0.0008816425120772948
Polynésie française,Viande de Bovins,11121550000.0,1272911.95,8559300.0,1299.3527508090615,0.1487168284789644
Polynésie française,Viande d'Ovins/Caprins,1819890000.0,99082.9,783910.0,2321.5547703180214,0.12639575971731448
Polynésie française,Viande de Suides,13446965000.0,424641.00000000006,4085750.0,3291.186440677966,0.10393220338983052
Polynésie française,Viande de Volailles,17390060000.0,1704630.3,13725350.0,1267.0030272452068,0.1241957618567104
Polynésie française,"Viande, Autre",1617680000.0,158734.84999999998,850390.0,1902.2801302931596,0.18666123778501625
Polynésie française,Abats Comestible,1819890000.0,219397.85,1354530.0,1343.558282208589,0.16197341513292435
Polynésie française,"Beurre, Ghee",8593925000.0,10110.500000000002,1185560.0,7248.8317757009345,0.008528037383177572
Polynésie française,Crème,2527625000.0,35386.75,1310210.0,1929.1754756871037,0.02700845665961945
Polynésie française,Graisses Animales Crue,404420000.0,2022.1,58170.0,6952.380952380952,0.03476190476190476
Polynésie française,Oeufs,3538675000.0,279049.8,2423750.0,1460.0,0.11513142857142857
Polynésie française,Lait - Excl Beurre,15469065000.0,888712.95,25916120.0,596.889696451475,0.03429189824711415
Polynésie française,Poissons Eau Douce,404420000.0,53585.65,556769.9999999999,726.3681592039802,0.09624378109452739
Polynésie française,Perciform,101105000.0,10110.500000000002,130190.0,776.5957446808511,0.07765957446808512
Polynésie française,Poissons Pelagiques,5864090000.0,790641.1000000002,6747720.0,869.047619047619,0.11717159277504108
Polynésie française,"Poissons Marins, Autres",2224310000.0,356900.65,3354470.0,663.0883567299752,0.10639554087530967
Polynésie française,Crustacés,505525000.0,95038.7,1235420.0,409.19282511210764,0.07692825112107624
Polynésie française,"Mollusques, Autres",202210000.0,26287.300000000007,914100.0,221.21212121212122,0.028757575757575763
Polynésie française,Animaux Aquatiques Autre,101105000.0,18198.9,451510.0,223.92638036809817,0.040306748466257675
Polynésie française,Blé,54091175000.0,1387160.6,19021590.0,2843.672637250619,0.07292558613659532
Polynésie française,Riz (Eq Blanchi),36094485000.0,630895.2,9858430.0,3661.2812587805565,0.06399550435515594
Polynésie française,Orge,909945000.0,30331.5,271460.0,3352.0408163265306,0.11173469387755101
Polynésie française,"Céréales, Autres",101105000.0,3033.15,52630.0,1921.0526315789473,0.05763157894736842
Polynésie française,Manioc,2628730000.0,18198.9,2601030.0,1010.6496272630458,0.006996805111821087
Polynésie française,Pommes de Terre,4954145000.0,95038.7,9534340.0,519.6106914584544,0.009968041836141778
Polynésie française,Racines nda,3943095000.0,68751.40000000001,4321200.0,912.5,0.015910256410256413
Polynésie française,"Sucre, canne",808840000.0,6066.299999999998,2800470.0,288.82294757665676,0.0021661721068249253
Polynésie française,Haricots,808840000.0,51563.55,238220.0,3395.3488372093025,0.21645348837209302
Polynésie française,Pois,101105000.0,8088.4000000000015,33240.0,3041.6666666666665,0.24333333333333337
Polynésie française,Légumineuses Autres,1819890000.0,126381.25,523530.0,3476.190476190476,0.2414021164021164
Polynésie française,Noix,1011050000.0,26287.300000000007,401650.0,2517.2413793103447,0.06544827586206899
Polynésie française,Soja,404420000.0,36397.8,213290.0,1896.1038961038962,0.17064935064935066
Polynésie française,Arachides Decortiquees,1415470000.0,65718.25,246530.0,5741.573033707865,0.26657303370786517
Polynésie française,Graines Colza/Moutarde,1112155000.0,101105.0,277000.0,4015.0,0.365
Polynésie française,Coco (Incl Coprah),12233705000.0,122337.05,11107700.0,1101.3715710723193,0.011013715710723192
Polynésie française,Olives,101105000.0,1011.05,88640.0,1140.625,0.01140625
Polynésie française,Huil Plantes Oleif Autr,3943095000.0,3033.15,451510.0,8733.128834355828,0.006717791411042945
Polynésie française,Tomates,303315000.0,14154.700000000004,1337910.0,226.70807453416148,0.01057971014492754
Polynésie française,Oignons,606630000.0,26287.300000000007,1714630.0,353.7964458804523,0.015331179321486272
Polynésie française,"Légumes, Autres",3639780000.0,162779.05,11057840.0,329.1583166332665,0.01472069138276553
Polynésie française,"Oranges, Mandarines",1011050000.0,16176.8,5744980.0,175.9884281581485,0.002815814850530376
Polynésie française,Pamplemousse,101105000.0,1011.05,465360.0,217.26190476190476,0.0021726190476190474
Polynésie française,"Agrumes, Autres",101105000.0,2022.1,620480.0,162.94642857142858,0.0032589285714285715
Polynésie française,Bananes,101105000.0,2022.1,229910.0,439.7590361445783,0.008795180722891566
Polynésie française,Pommes,707735000.0,4044.2,3185500.0,222.17391304347825,0.0012695652173913042
Polynésie française,Ananas,707735000.0,10110.500000000002,2797700.0,252.97029702970298,0.0036138613861386145
Polynésie française,Raisin,303315000.0,2022.1,590010.0,514.0845070422536,0.0034272300469483565
Polynésie française,"Fruits, Autres",4044200000.0,47519.35000000001,10728210.0,376.9687580686806,0.004429382907306999
Polynésie française,Café,404420000.0,28309.400000000005,858700.0,470.96774193548384,0.03296774193548388
Polynésie française,Feve de Cacao,3235360000.0,37408.85000000001,451510.0,7165.644171779141,0.08285276073619635
Polynésie française,"Épices, Autres",101105000.0,4044.2,44320.0,2281.25,0.09125
Polynésie française,Bière,6167405000.0,71784.54999999999,14373530.0,429.0807477355945,0.004994218539217575
Polynésie française,Aliments pour enfants,1920995000.0,80884.00000000001,531840.0,3611.9791666666665,0.15208333333333335
Portugal,Viande de Bovins,317497440000.0,26058021.6,174501600.0,1819.452887537994,0.14932826747720365
Portugal,Viande d'Ovins/Caprins,58078800000.0,3174974.4,25247040.0,2300.4201680672268,0.1257563025210084
Portugal,Viande de Suides,665970240000.0,39571022.4,402149280.0,1656.0274333948826,0.09839883935637035
Portugal,Viande de Volailles,418167360000.0,48476438.4,319725120.0,1307.8964830789648,0.15161911081619112
Portugal,"Viande, Autre",19359600000.0,3058816.8000000007,15699840.0,1233.1081081081081,0.19483108108108113
Portugal,Abats Comestible,54206880000.0,8905416.0,49115040.0,1103.671706263499,0.18131749460043198
Portugal,"Beurre, Ghee",166492560000.0,193596.00000000003,23443680.0,7101.809954751131,0.008257918552036201
Portugal,Crème,38719200000.0,542068.8,19412640.0,1994.535519125683,0.027923497267759567
Portugal,Oeufs,131645280000.0,10763937.6,96002400.0,1371.2707182320441,0.11212154696132597
Portugal,Lait - Excl Beurre,975723840000.0,67216531.2,2175064320.0,448.5953960202887,0.03090323839250878
Portugal,Poissons Eau Douce,19359600000.0,3252412.8,33839520.0,572.1003134796239,0.0961128526645768
Portugal,Perciform,158748720000.0,29426592.0,354837600.0,447.38415545590436,0.08292974588938715
Portugal,Poissons Pelagiques,73566480000.0,9563642.400000002,75635040.0,972.6507713884993,0.12644460028050494
Portugal,"Poissons Marins, Autres",11615760000.0,1974679.2,17184960.0,675.925925925926,0.1149074074074074
Portugal,Crustacés,15487680000.0,3446008.8000000007,20367360.0,760.4166666666666,0.16919270833333336
Portugal,Cephalopodes,15487680000.0,3407289.6,23655840.0,654.7085201793722,0.1440358744394619
Portugal,"Mollusques, Autres",11615760000.0,1510048.8,44871840.0,258.86524822695037,0.03365248226950355
Portugal,Blé,2694856320000.0,83439876.0,1000334400.0,2693.955461293743,0.08341198303287381
Portugal,Riz (Eq Blanchi),588531840000.0,11151129.599999998,157634880.0,3733.512786002692,0.07074024226110362
Portugal,Orge,38719200000.0,1239014.4,17821440.0,2172.6190476190477,0.06952380952380952
Portugal,Maïs,507221520000.0,11770636.8,186594720.0,2718.3058555997727,0.06308129619101763
Portugal,Seigle,112285680000.0,2826501.6,43386720.0,2588.0195599022004,0.06514669926650367
Portugal,Avoine,23231520000.0,967980.0,11668800.0,1990.909090909091,0.08295454545454546
